date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:33:04	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.157.delayed	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:04	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.158.delayed	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:06	98233/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:00%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=3	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-pham9ba9.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:07	99821/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:01%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=2	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-pham4658.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:08	97493/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:02%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=5	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-phamaf4d.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:08	97659/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:02%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=6	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-phamc575.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:09	48094/48094	---M-Z	500	error ('Internal%20Server%20Error')	text/html	date:Wed,%2015%20May%202019%2017:32:03%20GMT	http://www.duongxidecor.com/tin-tuc/facebook.com	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/tin-tuc/facebook.159.delayed	(from http://www.duongxidecor.com/tin-tuc/facebook.com/)
00:33:09	0/0	------	500	error ('')			http://www.duongxidecor.com/gio-hang	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/gio-hang	(from http://www.duongxidecor.com/)
00:33:09	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.15a.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-51)
00:33:09	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.15b.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-51)
00:33:09	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.15c.delayed	(from http://www.duongxidecor.com/tranh-canvas-cv2019-50)
00:33:09	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.15d.delayed	(from http://www.duongxidecor.com/tranh-canvas-cv2019-50)
00:33:09	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.15e.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-cv2019-49)
00:33:09	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.15f.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-cv2019-49)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.160.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-48)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.161.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-48)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.162.delayed	(from http://www.duongxidecor.com/tranh-canvas-ca-cv2019-47)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.163.delayed	(from http://www.duongxidecor.com/tranh-canvas-ca-cv2019-47)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.164.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-46)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.165.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-46)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.166.delayed	(from http://www.duongxidecor.com/tranh-canvas-hieu-cv2019-45)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.167.delayed	(from http://www.duongxidecor.com/tranh-canvas-hieu-cv2019-45)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.168.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-44)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.169.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-44)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.16a.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-43)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.16b.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-43)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.16c.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-42)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.16d.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-42)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.16e.delayed	(from http://www.duongxidecor.com/tranh-canvas-nui-cv2019-41)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.16f.delayed	(from http://www.duongxidecor.com/tranh-canvas-nui-cv2019-41)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.170.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-sen-cv2019-40)
00:33:10	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.171.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-sen-cv2019-40)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.172.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-39)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.173.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-39)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.174.delayed	(from http://www.duongxidecor.com/tranh-canvas-cv2019-38)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.175.delayed	(from http://www.duongxidecor.com/tranh-canvas-cv2019-38)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.176.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-cv2019-37)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.177.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-cv2019-37)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.178.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-36)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.179.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-36)
00:33:11	97791/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:03%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=4	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-phamfdb0.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.17a.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-sen-cv2019-35)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.17b.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-sen-cv2019-35)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.17c.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-34)
00:33:11	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.17d.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-34)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.17e.delayed	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=1)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.17f.delayed	(from http://www.duongxidecor.com/cua-hang/tranh-canvas?page=1)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.180.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-33)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.181.delayed	(from http://www.duongxidecor.com/tranh-canvas-triu-tuong-cv2019-33)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.182.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-044)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.183.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-044)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.184.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-043)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.185.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-043)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.186.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-042)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.187.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-042)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.188.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-041)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.189.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-041)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.18a.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-040)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.18b.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-040)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.18c.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-039)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.18d.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-039)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.18e.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-038)
00:33:12	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.18f.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-038)
00:33:13	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.190.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-037)
00:33:13	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.191.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-037)
00:33:13	97014/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:04%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=7	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-pham235c.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:13	97792/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:04%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=8	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-phamfdfa.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:13	88227/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:05%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=24	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-pham1d82.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:13	96115/-1	---M--	200	added ('OK')	text/html	date:Wed,%2015%20May%202019%2017:32:06%20GMT	http://www.duongxidecor.com/cua-hang/san-pham?page=23	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/cua-hang/san-pham89ae.html	(from http://www.duongxidecor.com/cua-hang/san-pham)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.193.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-036)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.194.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-036)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.195.delayed	(from http://www.duongxidecor.com/tranh-canvas-ru7ngw-mua-thu-leonid-cvt11l-035)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.196.delayed	(from http://www.duongxidecor.com/tranh-canvas-ru7ngw-mua-thu-leonid-cvt11l-035)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.197.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-034)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.198.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-034)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.199.delayed	(from http://www.duongxidecor.com/tranh-canvas-bien-leonid-cvt11l-033)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.19a.delayed	(from http://www.duongxidecor.com/tranh-canvas-bien-leonid-cvt11l-033)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.19b.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-032)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.19c.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-032)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.19d.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-031)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.19e.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-031)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.19f.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-leonid-cvt11l-030)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1a0.delayed	(from http://www.duongxidecor.com/tranh-canvas-hoa-leonid-cvt11l-030)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1a1.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-029)
00:33:14	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1a2.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-029)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1a3.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-028)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1a4.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-028)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1a5.delayed	(from http://www.duongxidecor.com/tranh-canvas-mua-dong-leonid-cvt11l-027)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1a6.delayed	(from http://www.duongxidecor.com/tranh-canvas-mua-dong-leonid-cvt11l-027)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1a7.delayed	(from http://www.duongxidecor.com/tranh-canvas-mua-thu-leonid-cvt11l-026)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1a8.delayed	(from http://www.duongxidecor.com/tranh-canvas-mua-thu-leonid-cvt11l-026)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1a9.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-024)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1aa.delayed	(from http://www.duongxidecor.com/tranh-canvas-thanh-pho-leonid-cvt11l-024)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1ab.delayed	(from http://www.duongxidecor.com/tranh-truu-tuong-canvas-cv2019-32)
00:33:15	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1ac.delayed	(from http://www.duongxidecor.com/tranh-truu-tuong-canvas-cv2019-32)
00:33:16	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1b0.delayed	(from http://www.duongxidecor.com/tranh-hoa-hong-canvas-cv2019-31)
00:33:16	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1b1.delayed	(from http://www.duongxidecor.com/tranh-hoa-hong-canvas-cv2019-31)
00:33:17	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1b5.delayed	(from http://www.duongxidecor.com/tranh-set-canvas-ngua-phong-canh-cv2019-30)
00:33:17	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1b6.delayed	(from http://www.duongxidecor.com/tranh-set-canvas-ngua-phong-canh-cv2019-30)
00:33:24	245080/245080	---M--	200	added ('OK')	image/jpeg	etag:%223bd58-5837bb3a98280%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(1).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(1).jpg	(from http://www.duongxidecor.com/tranh-hoa-hong-canvas-cv2019-31)
00:33:27	429591/429591	---M--	200	added ('OK')	image/jpeg	etag:%2268e17-5837bb3b8c4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1493%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1493%20(2).jpg	(from http://www.duongxidecor.com/tranh-truu-tuong-canvas-cv2019-32)
00:33:28	348810/348810	---M--	200	added ('OK')	image/jpeg	etag:%225528a-5837bb2d3e300%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1435%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1435%20(2).jpg	(from http://www.duongxidecor.com/tranh-set-canvas-ngua-phong-canh-cv2019-30)
00:33:28	450992/450992	---M--	200	added ('OK')	image/jpeg	etag:%226e1b0-5837bb3b8c4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1493%20(3).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1493%20(3).jpg	(from http://www.duongxidecor.com/tranh-truu-tuong-canvas-cv2019-32)
00:33:29	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/next	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/next.1ba.delayed	(from http://www.duongxidecor.com/tranh-truu-tuong-den-da-cam-cv2019-29-8535)
00:33:29	0/-1	---M--	302	error ('')			http://www.duongxidecor.com/prev	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/prev.1bb.delayed	(from http://www.duongxidecor.com/tranh-truu-tuong-den-da-cam-cv2019-29-8535)
00:33:30	415443/415443	---M--	200	added ('OK')	image/jpeg	etag:%22656d3-5837bb3b8c4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(4).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(4).jpg	(from http://www.duongxidecor.com/tranh-hoa-hong-canvas-cv2019-31)
00:33:32	500290/500290	---M--	200	added ('OK')	image/jpeg	etag:%227a242-5837bb3b8c4c0%22	http://www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(2).jpg	D:/website/Clone/http___www.duongxidecor.com_/www.duongxidecor.com/public/librarynews-03-82/images/canvas/2019%20moi/1467%20(2).jpg	(from http://www.duongxidecor.com/tranh-hoa-hong-canvas-cv2019-31)
